Survey_ResponseID,Topic
R_3qOvQ9IAxRXfNlX,10
R_3qP8tODbwi66o3t,5
R_3qPcCdLxB7UEZaz,18
R_3qPsTalTDEfqa1D,4
R_3qPt2VOIZdr6Kio,6
R_3qR5wS7Yfxu0S0B,2
R_3qTFp0FJqUeMhVZ,6
R_3qUqrL7OLiPx5qP,5
R_3qVzNrS8zs5FU1Q,14
R_3qWelyoPjmQzdkZ,10
R_3qWnPpXqudB3ETJ,4
R_3qahw7Bskcnb8CK,8
R_3qasyWogYKMo0FR,6
R_3qdp8G81M79HxM6,12
R_3qe2tDpGxexEAso,7
R_3qeBHF0c3AIcSo8,3
R_3qfnQAiLUx9fNEu,6
R_3qgJoyDsbu3A7NN,6
R_3qgkd0IPtvqR0Yl,0
R_3qgq9Zzk3EKt8eV,18
R_3qjvaF4zWZz3obB,14
R_3qkEGX8vtVYvd7v,6
R_3qlnIILTEuzSyGe,3
R_3qlpHTCbvmvvGuK,19
R_3qmwh8eXfbMeI7U,0
R_3qpxa4Aw8i6qG91,8
R_3qqFTaAzyu3G7IS,17
R_3qqc1HkIGw0uD7Q,11
R_3qqdzQnCaBYHx9o,16
R_3qr1mPnZ58HNibU,2
R_3qrqbddZ7eR9KW8,2
R_3qxoVMOyOPBOOxq,4
R_3r0AnJHzPNt6fQ2,6
R_3r0ocHrCI0gfnAA,18
R_3r1awAz8bjvcTAL,3
R_3r1gChckH32gbSo,17
R_3r26NAbVnDpIxzF,12
R_3r6slXqZoAQv1Kh,11
R_3rH59HJ07Cek09s,18
R_3rHSccsh0mlkeuy,0
R_3rNwk3qS128aXTZ,19
R_3rOK8HzVPg119X1,17
R_3rOl9sFF0CCPbS8,2
R_3rOrugFf5pyz207,8
R_3rPawL6bty6Oecy,6
R_3rPnQWvHDnhA7Ka,11
R_3rSVzZdjthhnCx0,11
R_3rSWMKAb4p1WwaD,5
R_3rSY5tKLSgkGR5o,2
R_3rU2dHbID60f0zs,8
R_3rU75iBkJwlbwFC,2
R_3rUnUmjbfgYFmMs,12
R_3rV7kPHe9hVsMee,15
R_3rVqxTBmoLXzDK5,11
R_3rYBXWvFTTIA9uX,19
R_3rYUVmCplPiAoJh,6
R_3rYy57gChE2lQau,2
R_3rZGcryRb27CpG0,8
R_3rZHdmB75jSgwhr,3
R_3rZXvolxdllaa6Z,0
R_3rZkDubLUKKD0wZ,6
R_3rduFoUv0EnQBUd,0
R_3s02y9lg8GCo9q0,6
R_3s07B19Gl5Ix56W,2
R_3s0MTWa7ceCCXi8,12
R_3s0valWdtzHUuWl,19
R_3s1z86Z2eQUYz2Q,7
R_3s4GgLb3rATmn6O,2
R_3s5NxhqKpoWo6zm,4
R_3s5rL77j9tDJzQg,17
R_3s60LmlFm5fAEP5,15
R_3s6ANl73k2a38Oz,19
R_3s7w6IA2Y8hDm2M,4
R_3sA19vqjjKuEHgA,8
R_3sBawU1ZWT87FzN,4
R_3sBwcb32R5nqsRR,19
R_3sBz3iR6jcNfJzt,13
R_3saDhTbVfCKMgwp,6
R_3sam5z9rgQl2DDj,13
R_3sb0qz9iYlTBuJk,4
R_3sb2sCJvT9LuCId,11
R_3sb3UFZZZN6Kggw,6
R_3sbM1ke1qD79iaT,17
R_3scNGfAji76NAQI,0
R_3sdlCCNvlHBl0o0,18
R_3shNVb5zIThSgqn,11
R_3siDFskpnvXwLuH,0
R_3sjK6pL9ltjhOzg,3
R_3smN8FyXWC5rBu2,17
R_3sndFbEFEkqUPZg,7
R_3snu0qVjBc7T976,1
R_3soIO1nLL1f6m0J,6
R_3socPWD3wXD0iDP,7
R_3sp0qsXaE11taC1,18
R_3spECEC106iOjR7,3
R_3spR17i2ypcZudz,6
R_3stAiMHJQ77sLcB,17
R_3stQGSo41NL5diH,0
R_3svvB68IgLOnuSn,6
R_3szenRsW0IE8vlH,19
R_3szxvCfi7bdcZuz,13
R_3szyDycEZFXRxYc,3
R_3wT1t9duSUIPC5b,1
R_3xhEVxZPfs1wthv,11
R_3yP0dCEmw3NO8lH,19
R_40KnDXH2kMNEFoZ,1
R_40ebZNOqePWV2et,18
R_40engukXSxhrtF7,11
R_42fN4pXuhiJfTCp,13
R_43dTW1DrJmC9aGl,3
R_4GBxHAFAuFgUue5,15
R_4GHk9bPqF1805s5,5
R_4GvI4THH986f6nL,9
R_4GvMGh2L2HnebrH,12
R_4H1P1VB5jWW4sY9,11
R_4HmF6WnGLnnWuLD,5
R_4IW0LHdxVB8XJct,14
R_4JBCc8ejkMh89Bn,9
R_4MDPHLoOHFEre49,5
R_4MFgrnBjb85xnvr,13
R_4Mfh9iyV4lzjJ1n,14
R_4MgRs6CE479gL2p,10
R_4ONrU60VenuwARr,12
R_4PC8xUs7y9n494R,17
R_4PhRzF4UI9ooLh7,14
R_4SJm0iGbM1KvKiB,9
R_4T5RGwzoLEPKSxH,6
R_4TMdmQ1SjGtT6Ex,17
R_4TREjPp3AsFesAV,5
R_4UzHfPu0I44EyLn,0
R_4YPdzUvrGkSSPv3,8
R_4YffpNflRodsWJ3,18
R_4YjfHl0af8gN30Z,14
R_4Ymoad5OAXbuIyR,7
R_4YnsyJn7OBPaUut,3
R_4Z4gbYCq8hbb8hb,8
R_4ZKWBs8TstBB0Pv,11
R_50iiMkRZW0CA3WF,12
R_51FoqOStg2LJqq5,4
R_54MGsoCtfFnpLoJ,3
R_54hcVIsjgKsPo0V,10
R_54qiVRUWFqQ645H,2
R_55BKHeW1aOzYOUp,6
R_55T1HCpzpVeKIjD,7
R_56IpX8kBZNaXDz3,4
R_56fagcXJSbAoW1X,6
R_56zFfdnTZeXhDbj,16
R_575VDELiL5Da2tP,9
R_57QZIld50krlp4t,19
R_5A0Vk6zHG1sJPuV,17
R_5BBYw4vnadHFJND,2
R_5BDWU3FAcE6vqjn,13
R_5aOFkHL6tdrAFb3,12
R_5cKAy8wQCzlEwjT,19
R_5dmJgeTDHRMEFTH,4
R_5dnnO2In2cjMUCZ,5
R_5gXgALtnR3hyFix,2
R_5hf4PIgMvDvKkIF,11
R_5i1n2dNmJYTBwRz,2
R_5jBIUuJMIveh2sV,12
R_5mAfoSXflbRBwLn,3
R_5nJr5TvQEWRcsmd,7
R_5o8k0eov3gjR9Yd,9
R_5oJ5K2mLMySYVVf,13
R_5oK9SmlCA2Td9rb,17
R_5svJo696mSHeYeJ,5
R_5tqaZiTOhDvSZRn,2
R_5u1j9x0AEArQHSN,19
R_5u8bbS9uywwIU6d,13
R_5uabKnJBMc7HyEN,10
R_5vBegJGWq4ssxxv,4
R_5vCpi6uUAi8sonL,14
R_5zP15CubGsMclkR,1
R_6AqJMmFQ2N3H7G1,17
R_6FFYPC0OsCgV4Rz,4
R_6FppBvBnmsDiobn,0
R_6Jw0sPgGkHLnKkp,18
R_6Ll5Mpx90m0Csz7,15
R_6PPrjURdBcjGlFv,8
R_6Ph80v66fPHRj7r,4
R_6PtikqNXw6W58Od,7
R_6PyY0OpZk0HtKmJ,18
R_6RVtg146Q76aRTH,14
R_6RnwaFhoku7DJ5v,7
R_6RpwKYK0Mr2zKBH,1
R_6SbhJD23U5a2YJX,13
R_6Sd8ef5T0Cvhlx7,18
R_6VEMKtYq5Nx0JQ5,0
R_6WKgcpiJlVUN0g9,2
R_6WZSxSB9P1tPJuN,18
R_6X3q4ykD7atEx1L,6
R_6XWHYtEspxUVIkx,2
R_6XahSu4kiQeN2xz,6
R_6Y8B3R1iIUjRAXv,19
R_6YaXLSLSVlLGVGN,1
R_6fXwJVTwwLoELi9,2
R_6fzbeTqbnF0kBih,7
R_6gwxeBuC9V7nKsF,16
R_6hQZoFSXgUitu5r,17
R_6hVhB5Goe9Kifrb,17
R_6kSoI7r53VQ4uQN,1
R_6lN81T97jE0mRWh,8
R_6lidEtUY02zIG5j,1
R_6lnssfnXksO2ntf,5
R_6m1QCIXstgjIo4p,19
R_6mSAuldkULYbjUt,8
R_6og1V0SdfhCA0pj,5
R_6oiX8teN1cKlcZj,12
R_6opxP5UDH8Jionf,0
R_6r2IQBjjHocYyVb,3
R_6tG1HcvdSCJZ25r,4
R_6txHtmShUk5jkXL,1
R_6xIfoIXCDVAT19D,9
R_6yXSEznYlOrZwSB,7
R_73QHAgikZLnSOzv,15
R_73YcJcVUWDBinUR,13
R_73uiPcXvI2uhrz3,11
R_77CQXOKiTkOA5d7,13
R_77MJunrcOlZvQNr,11
R_77ha0bVw8wrijBv,14
R_78QEV8HrQ3Efngt,0
R_7QimDPdM1gnwNkR,17
R_7QmyMWZwMl9q2KR,0
R_7Qxja7QGDt7ozO9,7
R_7U8XoGp9dZJoxIB,17
R_7UmaiwAnrKe2isx,15
R_7UtikIBqeQHvnyN,19
R_7VE7AAGZ5n3WvIt,10
R_7WBotcu3OLipNWV,1
R_7WCRjBdp3UTHVSN,3
R_7WFNeA48pQKxNFT,9
R_7ZH1uBNuL9RQ2K5,5
R_82FcUS7YwWY5VlL,19
R_82JzK2I5EzjMiCR,13
R_82MLqyPbTSnivUl,2
R_82sm1OvJo4qbSKZ,9
R_85OdkeCoFP5daLL,3
R_864dUqMWPdzMhuF,7
R_86r5LLTHGBurXK9,9
R_87ffBoBpjhtujC1,14
R_89aTM1JXN8SWr3b,1
R_8CXcySQawXPuJwJ,1
R_8CzaMgpC6156FCF,17
R_8HRJ8Fkl4NqgX4t,17
R_8IbYFRjJvCXVtHX,11
R_8IeIAMii7jy4OdP,12
R_8cr0J12EMKs9NND,0
R_8diYSw75MwRT2md,12
R_8eKGNVrEIgSCi09,19
R_8eTKiReVeCrQ2Od,12
R_8eV1MpUczuxdP4l,2
R_8ea2ymIzpiKx8t3,17
R_8hJoBZ9EnImCSxX,14
R_8igkqu4jEaogJzj,0
R_8joNCHQszTby2Rz,17
R_8kM6X1XTXVIp2i5,17
R_8kOXi4JuWOKQbV7,4
R_8kvXRXPuQRk1R0l,3
R_8l84eQcaCOFUBwt,2
R_8leYucio47FaT9n,4
R_8ozmLYNKXtl9v7H,19
R_8p1MahUdaghpbgJ,3
R_8pMsG4P0RqzoSlz,17
R_8piDwWBq7V7tyZb,15
R_8puIA0Aj4F8MuI1,0
R_8qRoOOEPN9hzPl7,3
R_8ro09iHf6361XLX,15
R_8tXaTutYvYjPOoh,6
R_8vnpSkm79W7Jsv7,5
R_8wRttNX3JNWugRr,15
R_8xg4H4866B3fAKR,19
R_9B11uJ2CO5z4hGx,14
R_9BHb7AqpZz3bNPH,9
R_9BuaSujzfvulXoJ,1
R_9G1karfs82g17I5,11
R_9GKdL1PctL2H4OJ,1
R_9L8Lum5AaHh6bq9,0
R_9LAhL6iGRFbhJiF,11
R_9M43XaNdATGedPz,3
R_9NZm6ztHOQ6enbb,1
R_9NzlQyQfOmHZ2qB,17
R_9S5ZvGThjyy3CAF,8
R_9SIxaveRz5pCgGl,2
R_9SnEHxWY6V8G4AF,9
R_9U2pxdANhXddsKB,18
R_9WS203RWpPonQgF,0
R_9WSxduvirxNr42t,1
R_9Ww6JkfYkzr28lb,17
R_9XGj5q11FpkR3pL,10
R_9YPn7sq6F3UFSmZ,6
R_9Yqp3pjBu5Da6sx,18
R_9mGmhKxB10zJtHr,10
R_9nKhCJegREGhqjD,4
R_9nnGvmGc1ixr3dn,12
R_9piETGB9s3Vxj2h,2
R_9ppTjfBQZZs42WJ,1
R_9vudhfLDxozbpex,14
R_9yOmfJyU0rNZGW5,12
R_A0NgW5hkJwzrsLn,3
R_A0R06o3wt1TXTJ7,8
R_A0Z3SvLDpDK2jex,17
R_A0ZwhLeBVySdW8N,4
R_A1CRADYHwN0zQL7,10
R_A1fku0XPEwwfhC1,9
R_A1h0ov6aU9SU4Rr,6
R_A1i77wZ6dCs4Awh,0
R_A5Mg9h1PiJL0Wyd,5
R_A5sbkTmUYGXhO3n,5
R_A69y7GWik06Y6EV,8
R_A6YUvQpa9gfcKRz,16
R_A6elLLSuavqVAyZ,3
R_A71XT7YTRmekJTX,18
R_ABvlCpe049QrN61,18
R_AEBbAiW2xdXI2at,17
R_AFYBJKvk0e2g5Y5,3
R_AHYwmIeNLfy0vv3,2
R_AI1StUjSHjVbNxD,19
R_AKBlDprDMrv4M7v,12
R_AKyBiF8m5KxkO7n,10
R_ALq5SvDtbAmmo6Z,6
R_AM0OvM0F9kBvqal,5
R_ANwEtKG17PHMAsp,16
R_AaonteE1s65CVYR,6
R_Ab4qPG2AzmxvhFT,8
R_Ab8m9ItsDqpz9i9,2
R_AbNNlwZIzJdqqVH,0
R_AgtY0o0wz2sF1Dj,7
R_AhNiHUaRBzQHY1b,7
R_AiLABca1I8NWvOF,6
R_Aiech2hqSMn7hPH,15
R_AiiIRKnFGGwta25,6
R_AmMCFCEBSSiRhLz,6
R_AmV9fcEkxN1xk09,17
R_Amq2LudEdwYblXX,12
R_AnCSulgtMxt1B7j,2
R_AnaWB7jLK3Qzjih,6
R_AnuqOkh5OhACMo1,15
R_Ap2HcvpPLRDJv9L,6
R_ApVmIUhdKhewFtn,0
R_ApbhbFeWGimyrqV,8
R_AstbHLgjCxZb5Bv,18
R_AtEyAP1H4QooIBr,16
R_Atyfw9lzMcutBRv,7
R_Au1yf8Xk0Bbs6dj,17
R_AyrDDOTLBwloO5P,19
R_AzFEtKaL707ur5v,8
R_Azmfva5V5kh7ot3,12
R_AzzZ8zcq7th29Kp,14
R_BD2Y3Wa4pXBIsCd,8
R_BDkytvOwyi2XrDr,18
R_BDtkaIYYUVdtB8R,13
R_BE9381zssG9xhwR,10
R_BE9pJxDxFuncF3j,18
R_BECXLkQG2MgK3CN,7
R_BEQWMs4OT1kbHGx,6
R_BFUS5gkEHAjnNVT,2
R_BFbU04GiA8k4ODD,2
R_BGsKBYUEvyTRtUR,18
R_BIZy0TcvR27RwIh,3
R_BJHiCyagarXovZL,7
R_BKdhBvMVdqcJ2zD,4
R_BLHSjhNDo0SfXd7,19
R_BM0qxws7B5jcbCN,2
R_BMljzxRqX0cNwBj,19
R_BPpVPmbTpGsXK1z,4
R_BQuEGlNOv2O8pUJ,7
R_BRQBOvIYvOAz5w5,18
R_BVayGla5xdM7JER,7
R_BVssGO3SDM9uIXD,4
R_BVtvQXZprxGDQBP,17
R_BWAjcs1sKUc6NQl,5
R_BWXTQ8uoVbA45CV,7
R_BWbBjrNuPF35sTn,19
R_BWhnv4EdbhSS6rf,15
R_BY99IwiFiWwa8c9,15
R_BYr5WwayMBf66SR,0
R_BqYfDp9vJ2Y07K1,0
R_BrGU6AO1BW3UyVX,1
R_BulX7jjkeyUMa0p,18
R_BynSqhB4LPC3JSh,6
R_Bz9qIb3FhzjeBbz,7
R_BzVyOXYGcejjaLv,2
R_BzYBOsOAD0ICEzn,0
R_C1gEwoKxaLBh0eR,14
R_C2cxEkvsW2SCiIx,3
R_C2iLl1q2lsr2jbH,11
R_C3LV91JA6qhi32V,13
R_C3LfLBkg9TFvQnD,6
R_C3lnaGn73Wwa5Il,17
R_C46bB8ihQWceG9r,14
R_C4iVkWMyXuWqTsd,12
R_C4wcuNpetPCSHy9,4
R_C7bztkUY2YELJMB,12
R_CZAtNBjMUIwIHnz,12
R_CaF1pc8CnyWJvCp,14
R_CafRVMY9tv7DH7b,7
R_CdkexeCTNy6chYR,6
R_CfdgFxEV46OH43L,6
R_Cgbr25P8IQSFnr3,10
R_CkuX9KLo7hAwFkB,14
R_Clw8DVLDuASE4s9,18
R_Cm3VQrd9jKduks9,9
R_D0Igocfec79s8eJ,2
R_D5ygbCcJ5AaZm93,4
R_D8LcojwusttCWaJ,13
R_DA9TRokxEawYko1,7
R_DAfQp2Y7dO2oVvX,0
R_DBhzVeGIG4SLSYV,0
R_DDculEvWrVVI5aN,13
R_DDmXqLOwLD9GD3b,13
R_DHIYV6xHDSph77H,13
R_DIVJxjv1mP33pPb,0
R_DM3u1ro7eb4ws93,0
R_DTrD9QIw8cM6tUJ,9
R_DUJzIFPGGtQVsnD,2
R_DVrAcW7wNm2iJEd,12
R_DbFrDTT5RISSqBP,12
R_DcxC2XyK0md6tpv,8
R_DiowFSPjTvqShVv,16
R_DjKp2ygpCiFehdT,2
R_Djcs43mP6ReoYgN,4
R_Djiwwc3dr6VFePD,14
R_Dk08oiknq542ECt,0
R_Dkvp1Gw3u0rSLMB,13
R_DlcSFSP5pIpvtdf,0
R_Do8gHEUnXT7Wxgt,6
R_DpNpJSwByhJOFrP,2
R_Dpf63KlGHpm0Lw5,2
R_Dq4AlJx0kbdQshz,5
R_DqMcG57ra3BtuVP,15
R_DqTqoF539jfSsLf,14
R_Dql4qyXPogVmJPj,17
R_DtJxDbbSgYHmTpn,2
R_DtPfbKjVP7QqLVD,7
R_DuXbWef1zRP3BWF,2
R_Dw30GgKFkKsUqT7,5
R_DwPAArNe2eqbyF3,17
R_DwyIGAZ50BXpCSd,17
R_NUZhGCDsfchpcZ3,11
R_NWM1oHODdHb0YPD,10
R_NWQimk0JGmbcIGl,5
R_NWRR48qozQZO8g1,2
R_O0BdmeSkj1Qcdbz,0
R_O1j7YshNZJCDX9v,2
R_O1nG8RWb88sBQU9,5
R_O24aqc9u4zpgNFv,4
R_O2WkbbVVqM6FHbj,0
R_O6ZX76mggPnAOfD,10
R_O70YEa9HWAo6yBP,0
R_O8BTNrzIQ4jJdct,13
R_O8Qf4CzkJ7AbF2p,6
R_O8Wb9DhS9QWdXnb,0
R_O9FzIlCvCxllJSN,0
R_OCe1dRBVo1YL9Ml,18
R_OGLmgayQfW8p8K5,6
R_OGN3QDO9930tfAl,14
R_OGUcDEj85m0paaR,5
R_OHC0v077pesIfbX,0
R_OI6VYW0LooKLxBv,11
R_OJtQZQpl9WrkqLD,19
R_OJxTrXvk1zGH853,5
R_OMNSdX5mDbUEZNf,6
R_OOOuKdWYnL8wYG5,6
R_OOQi6Ec8MNCrIml,14
R_OPV6nIqHGNNWWmB,16
R_OPfbKZtf2Azgit3,8
R_OQ2hOsg4SFQ9WSJ,3
R_OQeQHVDhrK9ane1,2
R_OQeye2UKl8Th6dr,17
R_Oa4DgtciNrqxfIB,18
R_Oa5NCI1rguuH053,8
R_Od33rLRnqYAGCPv,7
R_OdOK4CH8YxSw3Sx,9
R_OdTirYYBS6ms6nn,10
R_Odixb15Ykmxb0Dn,15
R_OfntYUzw43qHbuF,8
R_Og8Cqd3iUgldHRn,0
R_Og8sDefGp0SvLl7,14
R_OjlLW9R5P9Laan7,2
R_OkSi9IxX5ddzzl7,4
R_Okx3CWwKxUas8i5,5
R_Ol3gFGWcmw9LarT,17
R_Olel4p5FgLnzHVf,8
R_Olj6s3oDUk1tpsJ,15
R_Om5DLvyVK2GS8Mh,0
R_OoCZrVwXnQOuoOl,4
R_OqFCNCGYAFOqwAp,3
R_Oqwn8h7JmD9kZLr,10
R_OuTqQtcr44LOrMl,17
R_OwFousWyWRNjaoN,6
R_OwY4A97Yuej2Sw9,11
R_Ox1a2sI5ubUPpzr,7
R_Ox2cOKKad6zHXtT,3
R_OxNH1wcmFs7pICR,15
R_PARHT7W9jKxfvNf,2
R_PAnFG4PYe1dcmKR,8
R_PB47lifIW2D9E65,8
R_PBf0FEpFdxz7kU9,8
R_PBgcVvIiLghAouJ,4
R_PFXc6Hne8ygZzFL,8
R_PG4U9PlvxgHUJpf,13
R_PGIGHBTSRs2tRMl,2
R_PHakyxXHbSs3Wil,0
R_PHgbX4EoPqUsLjb,12
R_PIh2hZw71jXMbrX,17
R_PIhjSFbZrFzqmf7,8
R_PM6lvuTLyLUTkSR,9
R_PRvq5W0QfrLLHoJ,13
R_PSPzdKfQKjUwhHP,17
R_PSgcRvjngEuUFC9,16
R_PTBypKcn9Vjypup,8
R_PTZ3QbtCJTTGaEF,11
R_PUjGHRInObkkx33,4
R_PUqikUxXZPGex1L,2
R_PXSF6lxCnUB8Pg5,15
R_PYAtNs62jda8LKx,2
R_PYQtkvvNdK6wGyZ,7
R_PZEwI7NTXlIAdRT,2
R_PZK5ZHQaJY6ymWd,2
R_PtbP9SNDjKDfkYN,13
R_PuLRXv7pUO3cLzX,15
R_PvqLlQVrbZYcHIJ,4
R_PvwULHwARcFwOXv,2
R_PwlnzzccUMXV0n7,4
R_PzynrAQBzRiPa93,17
R_Q0VlYv4XDFK34mR,14
R_Q0nwaT1hUVh9fgZ,0
R_Q4HF1TW4ZmOoXMl,8
R_Q4STulV6BKUy7Lj,11
R_Q4ZjTFeyiC5kgQV,6
R_Q4bzbtEeez3se3v,12
R_Q5LfGia4gY1Z4QN,3
R_Q6WPHvxgbOBjvZ7,4
R_Q6WrmxiECmUv68N,17
R_Q6uIjCCdaCmL0dP,11
R_Q9Qz1yZfznfUdbj,4
R_Q9pXsMC9dL6xx7j,0
R_QcV7uVxb8myM0lb,3
R_QfvAxCxCdb6YwUh,4
R_Qh8yUNA19CJDbEd,2
R_QlCM5cyqADTpz0J,12
R_QlwQMfafZZuwTM5,13
R_QlxjHfQFVqwOehX,2
R_QnbL2ixceO8TFQZ,0
R_Qol5y4tCXYb9Ihb,6
R_Qp7pqfzWe3Qmcrn,17
R_R38GYKD6oUDOIF3,1
R_R39HZohVkYzzCEx,17
R_R3TxodwIFRR70s1,6
R_R4559mlehOHZ1bb,16
R_R49WiNv3T8fnZkZ,5
R_R4fpnxUUupS13Mt,4
R_R4goEYhjG8ibKsV,17
R_R4h45LADGxYIbxn,14
R_R8FquFTs5uv64G5,4
R_R8sct72XDNoSEJb,5
R_R9McGd7PrBxBNOp,3
R_RCVXIEUXgJrUx4R,3
R_RDBZFpWVS5Kgm5P,17
R_REUoU4lxX7WwQYF,8
R_RIAWjvzqC9Anz0d,0
R_RIS6I9ekQzl33Yl,6
R_RIaFaa0njICIcPT,7
R_RIab1TrbMHv4dm9,2
R_RJnfiCljP85kkKt,16
R_RK5cwWjrNzWCfLj,17
R_RKOvCgLEqnbraIV,7
R_RLDhRWGJ2OGQan7,4
R_RLkY8gV3T48ZcoF,6
R_ROHAyuym1IR7zJT,19
R_RP0Rwpy5j0LtLDb,11
R_RPruSl134deuxOh,2
R_RPsG6lwAEr4IirL,14
R_RPudbSO1mm9KZSp,17
R_RREIEbVUb6F2t2h,11
R_RRdfI1nTggkIRdD,5
R_RRg5d7PYVofKVR7,11
R_RUiKvns4bLPdv1v,15
R_RUm7V3LssbCRwQh,17
R_RWDVTpd1w4ZP8lj,14
R_RWEU3Avr3Ff1d5f,11
R_Ra9w371cJUQHkBj,11
R_RaeWxaWjb7z8CLT,19
R_RekNI4I8FXKS9lT,4
R_RerDmi1QA7PsovL,2
R_RfThNEyjDIX9xwl,16
R_RhiUIvJQ2lPbhap,2
R_Rk6QaXPtRCxwSLT,0
R_RlSNQ6510NQghgZ,15
R_RlYyUhsDFvyGwX7,4
R_RqX2bVT7ipyS3h7,9
R_RrAzSSEpdQYcUx3,17
R_RsM6KRZLojriHU5,18
R_Rw7CA3irllJSRH3,0
R_RxeYwKZ5Zu9SiT7,6
R_Ry8uWyojfGauVEZ,6
R_Rz7BADJXe1GMWQ1,5
R_SBiEJOUFyfjK5eF,10
R_SC38DnC6mtyMrDz,12
R_SDA9FNV5BkNoxPj,11
R_SDngZDpmHNEeIBH,3
R_SDxHC9YZwYTKedz,11
R_SE2qI33L0z1rw2J,0
R_SE8aSpQlEHeTRi9,2
R_SE8gIJVx1g0m6T7,18
R_SGAAoUST7I3bMpr,11
R_SGKBwA3GI43FYlj,11
R_SH9KwMo2tRoWdJn,9
R_SIV2laobfDdRRpn,2
R_SIWNWQmjel55jzP,0
R_SNUZbqGQUi0m9yh,9
R_SOyvpAQkoaXLVQd,10
R_SPgUY20fCYUgXtf,14
R_SSIp9k1v28goIiR,2
R_STNOEWFecrQlOHn,2
R_SV0JxIoAjGBzoyJ,1
R_SVHcBOlErkMEJjP,17
R_SVjRFGTZae7kgBX,17
R_SVmBvLv4VYHH09X,7
R_SZVk7qgCCS7GBkR,7
R_SZxS1wRL7j2vEk1,6
R_T0dG5GjDneWRmUx,0
R_T1tQcAWNuIjTeGB,11
R_T2cW0jWTLQ3jpYZ,2
R_T2e734rM54MBDON,2
R_T4THXKAQCwg9ZXb,7
R_T5DC7dqaf9rgfPr,5
R_T5bktxnjxE8B7ON,0
R_T5eIGFma6kcMlgd,0
R_T7M3PV3PTCNrGxz,4
R_T7v2MVF1Q9nTL2N,0
R_TaWqCKHh5CNkWhb,5
R_TaZ5ro6xrlPTVXX,4
R_TcSJ9ex2QSL6adP,11
R_TcjKmH0V8Aiprbj,18
R_TdRNPgZezqRSQr7,8
R_ThYIl4DOmKJ6ADv,7
R_Thedjrv7zp1BGwh,12
R_ThgquWaLDQWLCcp,6
R_Thn6rAkosxWmMVz,19
R_Ti3cm30P8q5pSAF,19
R_TiKImT7l7MFo2id,0
R_TmUTipQ7flj3x5f,11
R_TmZ0K9e559ejvl7,16
R_TnZKYgbGLyAswBH,6
R_Tnr9VpjriIG3RYt,15
R_To1AwJ2KphjS9Il,7
R_TpEQYREH4SCVi7L,8
R_TpT2Qb24RrLIW8V,14
R_Tt4FmKD31MepnSV,5
R_TtK3Qkb3c3EIeoV,9
R_TtjiPpPxtkd5Vnz,4
R_TuQNY5iHho0sERH,7
R_TuS87GjLjJcOQRb,11
R_TuY2sx5OLfm369j,6
R_TvDc68p9cLsBbO1,2
R_TwkOLlpYpSqvIUp,0
R_TwqkiWpv7r8ygAV,12
R_UAaA5NePwESoCs1,3
R_UAsOi0K88YXJciJ,2
R_UDu8kaov2do91g5,14
R_UDvkKEiLDLMVBOV,2
R_UEke64xAaOG3mTf,17
R_UF52Dim93HpU7Id,17
R_UFrfTy7RlXqKDOV,6
R_UGCPN0ojGys6AM1,6
R_UGXkmUaPs73P0KB,13
R_UJy9bvJSlz6m5bP,15
R_ULx5LxsLFAmehW1,5
R_UMB3TmQ4xi2VrUJ,18
R_UPXamGKtmf4RVIZ,6
R_UQ4pyE8gimCPOhj,15
R_UQoYDne6ZzayUxP,19
R_URRtiKcS7CPrnwd,19
R_USJD2iFMcaC6Wjf,0
R_USaHS49dLRXDYPv,19
R_USc2JrcVi09Tvln,8
R_UVL99rIVOk3yOFH,18
R_UVM6YBvaArzpRjb,1
R_UVyQeFE7FoVZziN,6
R_UWP9RkoQfSxuvIZ,15
R_UWl7Tnh9WjcOABH,3
R_UWlLZdb69GeLobf,10
R_UWoHCQ8zPRgM7hD,19
R_UYnxzc7r6Sz2xYl,13
R_UZ8htLc08E86uE9,13
R_UaIHgvwhO8zbFkJ,9
R_UaUT55gxGPcEyR3,4
R_UfNA0a43D43oMU1,2
R_Ugu6UIiT96oWHBL,12
R_UhbMyvmOnH4wqTD,14
R_Ui78k1hRGuGWhln,8
R_UiGJcgWtDtZPfih,6
R_UiIUxvUcBZnSJLb,6
R_UihNZwbPByeeh5n,18
R_Uit4G2WjoT7WM6d,18
R_UlOQHrMf1EiWKQx,8
R_UmBwrqd2lGfqkp3,0
R_UoKvleOAsSQd7Gx,2
R_UrQfognZjR4q5CF,1
R_Ustx2pCsHOtdxcJ,19
R_UszZhCAHGoQoOtP,5
R_UxUPzvBlS75I6ul,12
R_UxVZdLDXWoy4nO9,9
R_UxpqIzxxhvziAa5,6
R_V1EWFs6tkv2DaMN,0
R_V1FcKCDaVRBroBj,11
R_V3SldNSpvYAFDSp,2
R_V416ZQ4Q4ElD1yF,5
R_V43VJZ8PVo1w0ff,2
R_V4neEkWLuLjezW9,11
R_V56BAcnStxtI0sF,11
R_VKZzr77ll29A1iN,7
R_VL9AaDH7tfS4d8Z,4
R_VLmTvhwazA2Ng9X,4
R_VOnKIVzg9qHTJbH,3
R_VOtJTY6zBQ9VeSJ,17
R_VPWGdK1zBBekfAJ,15
R_VUuTFGkN2NYoiCB,14
R_VVk7njfjYpJwkRH,4
R_VW1PxIUbWYqPHGx,19
R_VWudwQNRRVLmPIJ,0
